id,name,bandwidth,frequency,left_freq,right_freq,"WilkinsonPowerDivider:DB(|S(1,1)|)","WilkinsonPowerDivider:DB(|S(2,2)|)","WilkinsonPowerDivider:DB(|S(3,3)|)","WilkinsonPowerDivider:DB(|S(3,1)|)","WilkinsonPowerDivider:DB(|S(3,2)|)","WilkinsonPowerDivider:DB(|S(2,1)|)"
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-43.33912724039064,-39.46138720965601,-39.33410901864352,-3.1010941824396414,-47.10335313482965,-3.101778084774657
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-43.99409487743889,-39.4411010840785,-39.28400943898157,-3.102337395997654,-46.302242849362386,-3.1030681735477024
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-48.6422649934151,-39.635578239587716,-39.52582715216687,-3.1023227248720704,-41.910997295379076,-3.1058431489964056
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-51.977411781329124,-39.59990909042797,-39.50298650302606,-3.103580736760404,-41.47631823642947,-3.1072840279329625
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-59.20910362505397,-39.634493342988264,-39.51472125856692,-3.1049851589556616,-40.7435211838789,-3.1084495276297646
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-67.99070978766099,-39.64216279976973,-39.561471799636706,-3.106206127678769,-40.10077246518663,-3.109803755410128
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-54.72428106771154,-39.72087602319252,-39.620320206324855,-3.107445893012708,-39.27565871615687,-3.1110464187991416
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-53.215274141923814,-38.963106261807276,-38.920913474979606,-3.0956728539063523,-39.397889751918825,-3.092761254707966
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-48.5738521657757,-38.969985854180585,-38.93953421983854,-3.0970372625747435,-38.47934072617914,-3.094072406017527
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-45.325230115854716,-39.051226153115486,-39.21701836736692,-3.098601122216701,-37.6418891566191,-3.095601234283092
5,4350B,0.16666666666666696,5.0,4.833333333333333,5.0,-43.37367365383196,-39.00820594064582,-38.9689359091513,-3.099864823792071,-36.8344292289357,-3.096899525370426
5,4350B,0.16666666666666696,5.0,4.833333333333333,5.0,-41.580249267255205,-38.99702468700212,-38.96564325568678,-3.1013045092914893,-36.041303779567656,-3.0983163720325333
5,4350B,0.16666666666666696,5.0,4.833333333333333,5.0,-40.219871986082254,-38.928004529336,-38.9321451083817,-3.1027446433183625,-35.37480306318125,-3.099719914512483
5,4350B,0.16666666666666696,5.0,4.833333333333333,5.0,-38.90092432446358,-38.95404673669971,-38.94036402800086,-3.1042530313279872,-34.67214559359496,-3.1011908950317584
5,4350B,0.16666666666666696,5.0,4.833333333333333,5.0,-38.85518400593611,-38.59347785082764,-38.989431998069186,-3.1043923059336924,-33.839648057208485,-3.1042837338596945
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-43.51058288649371,-39.12021630399374,-39.41625466007758,-3.10041295778321,-45.07223569313048,-3.105636133596858
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-41.890437433699006,-39.1922883562183,-39.45185910584919,-3.1015616410287565,-44.59218395651942,-3.1066729764930305
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-40.52708912788367,-39.21144678391168,-39.52493339559247,-3.102727834338312,-43.77194702909391,-3.107743186824627
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-39.086050277507155,-39.38717195196661,-39.179833461035074,-3.108934540227355,-42.68223799144841,-3.1035948488674237
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-37.50316463840251,-39.1383515610938,-39.04951057363881,-3.1099388760298625,-44.96808425673149,-3.1046262681627046
5,4350B,0.16666666666666696,5.0,5.0,5.166666666666667,-36.77912516989911,-39.25945859349205,-39.149541144632366,-3.11100328196941,-42.991767387194166,-3.105825579161648
5,4350B,0.16666666666666696,5.0,5.0,5.166666666666667,-36.11511066922938,-38.78517950091561,-38.5997900777984,-3.0938011706178656,-40.829371028477475,-3.0942889557427797
5,4350B,0.16666666666666696,5.0,5.0,5.166666666666667,-35.395685428350355,-38.876825838943006,-38.66659229056205,-3.0950392992338918,-39.50232596614324,-3.0954766959919677
5,4350B,0.16666666666666696,5.0,5.0,5.166666666666667,-34.68964494969152,-38.939721305124564,-38.74205293268134,-3.096288899684617,-38.32549833969018,-3.096731711367515
5,4350B,0.16666666666666696,5.0,4.833333333333333,5.0,-45.44821771265785,-38.40990382077629,-39.29816458059141,-3.0996155962463243,-36.97472121403092,-3.097836241734748
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-49.07690003147326,-38.43366427382228,-39.31310825836816,-3.100622499944092,-37.952623605331716,-3.0987037240300315
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-50.318708638582095,-38.72175557592578,-38.64507805929124,-3.1017530635496526,-40.277686013606285,-3.0991053764856495
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-51.52143906804525,-38.79559270869256,-38.71216852662168,-3.102684039806418,-41.81869621833776,-3.100079614670629
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-48.37150243012946,-38.86250981552673,-38.765561199652986,-3.1036689779573927,-42.97960574123353,-3.101129605131499
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-41.853231287694456,-38.52228461023705,-38.42961588455835,-3.101568773935504,-47.49654888606639,-3.1052466119443016
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-40.860434499065136,-38.733311504905906,-38.61914215169614,-3.101710006993803,-47.62402140922709,-3.1071327162488167
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-39.484957978405994,-38.78184065142897,-38.75896852038913,-3.1027535538944533,-46.02743518170183,-3.108287496411075
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-38.052562014161786,-38.872847506251766,-38.86864953206135,-3.103932955598748,-43.632242042892,-3.1093408645215925
5,4350B,0.16666666666666696,5.0,5.0,5.166666666666667,-36.692807274898755,-38.92630495086852,-38.96479700003804,-3.105093448305492,-41.41822895779586,-3.11051717970307
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-54.135063662063985,-38.658961065274994,-39.568411309483835,-3.1111109331279967,-38.217851758013396,-3.109219237134843
5,4350B,0.16666666666666696,5.0,5.0,5.166666666666667,-34.51513953110192,-38.45554599066628,-38.64390114344194,-3.092216817159517,-37.60537228791088,-3.097443066887477
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-44.6854682534605,-38.35850541629608,-38.18397971421497,-3.096836068752964,-45.49981061450829,-3.094454437025347
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-42.812700959003024,-38.462552189684295,-38.25786716913204,-3.0978465765989833,-46.69021329284086,-3.0955284265066556
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-40.27450952244614,-38.33970921535366,-38.310164646434515,-3.0988683471164444,-45.508609368138686,-3.096793052405495
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-38.89285351436079,-38.56509550684927,-38.663470281581304,-3.0965327772484046,-43.531361860282004,-3.1017066307170937
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-63.20819013506477,-38.30825594283722,-38.60961243094539,-3.10126100295013,-39.70742395386877,-3.100838412947302
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-45.23108192917245,-38.44750601176299,-38.27527660135631,-3.1028219955968037,-43.880450013906824,-3.1004058805372687
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-43.07109059543971,-38.57210504929452,-38.36566487881734,-3.103743099724091,-45.786566922811225,-3.101411245476937
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-40.26164259947697,-38.45441729726392,-38.422422878041665,-3.1047203609510428,-45.03437810336805,-3.1026467386344563
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-38.179275110964255,-38.6882153351693,-38.78843823838845,-3.102406331559651,-42.73360373337452,-3.107466654012787
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-44.615156367901896,-38.568313783593425,-38.37386659036332,-3.107486634994569,-44.131262905206235,-3.105048252262397
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-41.22545911758106,-38.67640175557452,-38.48247607590403,-3.1082149028667425,-45.58051655165065,-3.1060599353941982
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-38.70349568468966,-38.74891894317406,-38.843097776542265,-3.1059298005635143,-43.549799705070846,-3.110895211067486
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-42.54948197364243,-38.668017246727764,-38.480571920016104,-3.1107707043771704,-45.4457310864306,-3.1084599230497028
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-39.92964974408518,-39.08690201189678,-39.23365294495617,-3.095282794011722,-43.719311445588446,-3.0939010116083328
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-42.43341814749222,-38.999415104219665,-39.193005803640354,-3.096684681346502,-46.46954993116957,-3.0948724400149836
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-37.7298127073779,-39.080141914668154,-39.08549016533727,-3.094769298178895,-43.50009936058993,-3.099570023000149
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-44.09149023066455,-38.75478521273332,-38.89327519907875,-3.0978411287726315,-45.60032392380737,-3.0989429124335826
5,4350B,0.16666666666666696,5.0,5.0,5.166666666666667,-32.26810497765654,-39.040320199503206,-39.29809653646996,-3.1017371652303174,-34.9573085519519,-3.0982351017287115
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-40.697566505732645,-39.23492631433815,-39.361667527423236,-3.1013405797045257,-44.62909198777179,-3.099513774572528
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-40.26312329124687,-39.066254996068665,-39.16496377261354,-3.1025385675570223,-46.183365688488934,-3.1006781394778793
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-38.46315450397412,-39.263825339699906,-39.35048374673488,-3.1028058320612106,-41.81392962208021,-3.1030198145336785
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-38.84351464230716,-39.21485824024685,-39.31724096858207,-3.104704144287363,-42.31425524522458,-3.103376852679668
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-43.326291315258125,-38.910739166544865,-39.030191934564264,-3.104980845743372,-45.878418511470585,-3.1059205026739036
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-43.59671993619866,-39.1581698234205,-39.26101523624635,-3.107401131384751,-45.58715767296705,-3.105624535058799
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-37.192273821542514,-39.05779971828642,-39.04412999126359,-3.1052148218052658,-45.44986696870751,-3.1100756061439307
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-40.810159476461685,-39.26900295730137,-39.48385366579571,-3.1095884258208715,-45.1319068383613,-3.107775934059858
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-41.20835689545795,-39.37585462872696,-39.58314986175838,-3.110873500916858,-43.824028553021286,-3.1090973509763997
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-41.241912969289594,-38.65632858571326,-38.64657647572405,-3.095074591279889,-48.35317189160704,-3.095234339097952
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-40.689847728519666,-38.75057474286193,-39.17200843232849,-3.0962960465747456,-48.01494604096415,-3.096435032195293
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-42.201541287652525,-38.58500077397839,-38.65765630261879,-3.0985441362797674,-42.85932741090089,-3.097454855982176
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-40.676050480189865,-38.68055668527035,-38.638341461569325,-3.098617394798354,-49.06250771918806,-3.098730535018114
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-43.4669674329908,-38.650210379689725,-38.67458927536025,-3.1006908089304552,-44.9394145776525,-3.0995942227476965
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-40.84849253875887,-38.83278321793482,-38.773892870033634,-3.100901643089762,-47.41440476508022,-3.1011341399838006
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-40.498773420563985,-38.87191220524243,-39.30665560989581,-3.102217110573763,-47.73586642793014,-3.1022599515496974
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-42.0228036860206,-38.77280544027795,-38.69592718240318,-3.10407330828528,-45.86032303051327,-3.103089086403153
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-43.56131332256985,-38.79073792773108,-38.754396196700725,-3.10527576736892,-44.73353020984202,-3.1044227385758245
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-42.13278157851542,-38.94178549968476,-39.3459515469723,-3.105793440994049,-47.25699756107219,-3.105940481346959
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-40.57778004903426,-38.92536664419908,-39.36575819821353,-3.106902151621082,-47.86015886889938,-3.1069833746464885
5,4350B,0.3333333333333339,5.0,4.833333333333333,5.166666666666667,-48.84686821274671,-38.76162660537475,-38.78843906516044,-3.1086463594669222,-42.06560910809178,-3.108769267723325
