name,id,frequency,er,tanl,quarter,res,height,root_width,width,output_padding,port_1_padding
4350B,5,5.0,4.5600000000000005,0.0034692307692307696,7.71414487433573,100.0,0.254,0.255855969773639,0.46162150777108246,0.6650344818435563,0.6650344818435563
4350B,5,5.0,4.5600000000000005,0.0036230769230769233,7.66518163142603,100.0,0.254,0.258610394977886,0.46162150777108246,0.6650344818435563,0.6650344818435563
4350B,5,5.0,4.5600000000000005,0.003776923076923077,7.62166476151795,100.0,0.254,0.257862902602626,0.46162150777108246,0.6650344818435563,0.6650344818435563
4350B,5,5.0,4.5600000000000005,0.003930769230769231,7.57815634678618,100.0,0.254,0.257014666297965,0.46162150777108246,0.6650344818435563,0.6650344818435563
4350B,5,5.0,4.5600000000000005,0.0040846153846153845,7.52922282841569,100.0,0.254,0.256254479511242,0.46162150777108246,0.6650344818435563,0.6650344818435563
4350B,5,5.0,4.5600000000000005,0.004238461538461538,7.65419926327235,100.0,0.254,0.258331173563535,0.46162150777108246,0.6650344818435563,0.6650344818435563
4350B,5,5.0,4.5600000000000005,0.004392307692307693,7.59545604774096,100.0,0.254,0.257455793670287,0.46162150777108246,0.6650344818435563,0.6650344818435563
4350B,5,5.0,4.5600000000000005,0.0045461538461538465,7.54325506073631,100.0,0.254,0.256572274611389,0.46162150777108246,0.6650344818435563,0.6650344818435563
4350B,5,5.0,4.5600000000000005,0.0047,7.62472328066471,100.0,0.254,0.25811346932347,0.46162150777108246,0.6650344818435563,0.6650344818435563
4350B,5,5.0,4.68,0.0027,7.45559426623652,100.0,0.254,0.250677687518233,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.002853846153846154,7.4994480316797,100.0,0.254,0.25162770949185,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.003007692307692308,7.42226730368114,100.0,0.254,0.2524168472835,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.0031615384615384617,7.53355893866552,100.0,0.254,0.248985867921358,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.0033153846153846154,7.25093838456693,100.0,0.254,0.251093497055979,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.0034692307692307696,7.47331304866357,100.0,0.254,0.250986490421297,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.0036230769230769233,7.4773992655531,100.0,0.254,0.251994389142981,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.003776923076923077,7.43860736644327,100.0,0.254,0.247236895037811,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.003930769230769231,7.44677810974783,100.0,0.254,0.249938749673473,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.0040846153846153845,7.53602976451901,100.0,0.254,0.249690996072116,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.004238461538461538,7.53052793346636,100.0,0.254,0.2519067474871,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.004392307692307693,7.4337603089428,100.0,0.254,0.253593537074996,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.0045461538461538465,7.48620595928784,100.0,0.254,0.251362385718353,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.68,0.0047,7.48907047821751,100.0,0.254,0.250445083632522,0.45247886314215646,0.655519506821457,0.655519506821457
4350B,5,5.0,4.800000000000001,0.0027,7.40953516261133,100.0,0.254,0.244365122988305,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.002853846153846154,7.39465660469382,100.0,0.254,0.244419859667565,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.003007692307692308,7.42134915580625,100.0,0.254,0.24107039122101,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.0031615384615384617,7.41017820378577,100.0,0.254,0.24478844362299,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.0033153846153846154,7.43535547815066,100.0,0.254,0.242864837147908,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.0034692307692307696,7.4053513702093,100.0,0.254,0.244144515339317,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.0036230769230769233,7.3966941210348,100.0,0.254,0.244388382250416,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.003776923076923077,7.42302690823049,100.0,0.254,0.243483190011132,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.003930769230769231,7.44090297136229,100.0,0.254,0.243058415556156,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.0040846153846153845,7.42811450292095,100.0,0.254,0.244437286986942,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.004238461538461538,7.40475369220202,100.0,0.254,0.244558242504079,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.004392307692307693,7.48934879274462,100.0,0.254,0.242693872690053,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.0045461538461538465,7.43425959910642,100.0,0.254,0.243577906224159,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.800000000000001,0.0047,7.50088244136437,100.0,0.254,0.241973288037439,0.4436840781119596,0.6463637531410983,0.6463637531410983
4350B,5,5.0,4.92,0.0027,7.31393942775761,100.0,0.254,0.23764611493745,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.002853846153846154,7.37026159148445,100.0,0.254,0.238906464811224,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.003007692307692308,7.43285043046264,100.0,0.254,0.237468428234592,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.0031615384615384617,7.30758389939332,100.0,0.254,0.237983667111011,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.0033153846153846154,7.3545172387205,100.0,0.254,0.238422653839003,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.0034692307692307696,7.40667287883834,100.0,0.254,0.238179643007089,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.0036230769230769233,7.4588315389067,100.0,0.254,0.237899028922658,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.003776923076923077,7.2782875980945,100.0,0.254,0.237469103877012,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.003930769230769231,7.3200003515212,100.0,0.254,0.238268478017219,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.0040846153846153845,7.36172038409158,100.0,0.254,0.239148906107912,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.004238461538461538,7.4034451223175,100.0,0.254,0.236828418757424,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.004392307692307693,7.44099928283192,100.0,0.254,0.23749916169768,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.0045461538461538465,7.48272587093193,100.0,0.254,0.238239322411536,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,4.92,0.0047,7.23231683635716,100.0,0.254,0.238900641048802,0.4351796084183239,0.6375433706231951,0.6375433706231951
4350B,5,5.0,5.04,0.0027,7.16670264591027,100.0,0.254,0.232145872209645,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.002853846153846154,7.19448005322595,100.0,0.254,0.232665391599349,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.003007692307692308,7.2191745111444,100.0,0.254,0.233246412901247,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.0031615384615384617,7.24695892403732,100.0,0.254,0.233759706031412,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.0033153846153846154,7.2716583709297,100.0,0.254,0.234333461433612,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.0034692307692307696,7.29944700329328,100.0,0.254,0.232730295162065,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.0036230769230769233,7.32723674139927,100.0,0.254,0.233246575423131,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.003776923076923077,7.35502680421223,100.0,0.254,0.233816711145111,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.003930769230769231,7.38281641068757,100.0,0.254,0.23427006908931,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.0040846153846153845,7.4075172686147,100.0,0.254,0.234777077942908,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.004238461538461538,7.43530388218346,100.0,0.254,0.22943086265564,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.004392307692307693,7.06994203711121,100.0,0.254,0.230725738771637,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.0045461538461538465,7.08638986987449,100.0,0.254,0.234102926071773,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.04,0.0047,7.10489665127539,100.0,0.254,0.231808046980426,0.4269654542841095,0.6290391447230248,0.6290391447230248
4350B,5,5.0,5.16,0.0027,7.0305215132445,100.0,0.254,0.2238442112048,0.4191101494797616,0.6208368608632044,0.6208368608632044
4350B,5,5.0,5.16,0.002853846153846154,7.04676228092866,100.0,0.254,0.232046150847564,0.4191101494797616,0.6208368608632044,0.6208368608632044
4350B,5,5.0,5.16,0.003007692307692308,7.0650354527961,100.0,0.254,0.230120893880386,0.4191101494797616,0.6208368608632044,0.6208368608632044
4350B,5,5.0,5.16,0.0031615384615384617,7.08128014656088,100.0,0.254,0.227581513229218,0.4191101494797616,0.6208368608632044,0.6208368608632044
4350B,5,5.0,5.16,0.0033153846153846154,7.09955732805127,100.0,0.254,0.227917070755026,0.4191101494797616,0.6208368608632044,0.6208368608632044
