name,id,frequency,er,tanl,quarter,res,height,root_width,width,output_padding,port_1_padding
4350B,5,3.0,2.16,0.0027,17.8894038123592,100.0,0.254,0.462484554443704,0.7778163870605752,1.6523885759149652,1.6523885759149652
4350B,5,3.0,2.16,0.0033666666666666667,17.9243774474074,100.0,0.254,0.463089949841533,0.7778163870605752,1.6523885759149652,1.6523885759149652
4350B,5,3.0,2.16,0.004033333333333333,17.9620512177928,100.0,0.254,0.463740860093224,0.7778163870605752,1.6523885759149652,1.6523885759149652
4350B,5,3.0,2.16,0.0047,17.9970429135523,100.0,0.254,0.464344260270647,0.7778163870605752,1.6523885759149652,1.6523885759149652
4350B,5,3.0,2.6933333333333334,0.0027,16.775549524673,100.0,0.254,0.397056996970603,0.6731567037107284,1.469577352446977,1.469577352446977
4350B,5,3.0,2.6933333333333334,0.0033666666666666667,16.7178699502454,100.0,0.254,0.39643703289142,0.6731567037107284,1.469577352446977,1.469577352446977
4350B,5,3.0,2.6933333333333334,0.004033333333333333,16.6601998624454,100.0,0.254,0.395815477591369,0.6731567037107284,1.469577352446977,1.469577352446977
4350B,5,3.0,2.6933333333333334,0.0047,16.6073450428074,100.0,0.254,0.395192386280586,0.6731567037107284,1.469577352446977,1.469577352446977
4350B,5,3.0,3.2266666666666666,0.0027,15.0248522100998,100.0,0.254,0.34582947089597,0.5948348217777082,1.3341744510031974,1.3341744510031974
4350B,5,3.0,3.2266666666666666,0.0033666666666666667,14.9768873589289,100.0,0.254,0.345223536838094,0.5948348217777082,1.3341744510031974,1.3341744510031974
4350B,5,3.0,3.2266666666666666,0.004033333333333333,14.9245746213157,100.0,0.254,0.344560129347805,0.5948348217777082,1.3341744510031974,1.3341744510031974
4350B,5,3.0,3.2266666666666666,0.0047,14.8722761135378,100.0,0.254,0.343949892731261,0.5948348217777082,1.3341744510031974,1.3341744510031974
4350B,5,3.0,3.7600000000000002,0.0027,14.3411528201177,100.0,0.254,0.304756848687176,0.5332781194404852,1.2286885336776368,1.2286885336776368
4350B,5,3.0,3.7600000000000002,0.0033666666666666667,14.2687775471504,100.0,0.254,0.30412481658277,0.5332781194404852,1.2286885336776368,1.2286885336776368
4350B,5,3.0,3.7600000000000002,0.004033333333333333,14.2024363521763,100.0,0.254,0.303432066524927,0.5332781194404852,1.2286885336776368,1.2286885336776368
4350B,5,3.0,3.7600000000000002,0.0047,14.1361007101706,100.0,0.254,0.302794171724767,0.5332781194404852,1.2286885336776368,1.2286885336776368
4350B,5,5.0,2.16,0.0027,10.4500968791162,100.0,0.254,0.464254657922968,0.7778163870605752,0.9724454732901908,0.9724454732901908
4350B,5,5.0,2.16,0.0033666666666666667,10.402669963278,100.0,0.254,0.462860389938417,0.7778163870605752,0.9724454732901908,0.9724454732901908
4350B,5,5.0,2.16,0.004033333333333333,10.3584343147244,100.0,0.254,0.458022451482395,0.7778163870605752,0.9724454732901908,0.9724454732901908
4350B,5,5.0,2.16,0.0047,10.6161755506612,100.0,0.254,0.460432203432196,0.7778163870605752,0.9724454732901908,0.9724454732901908
4350B,5,5.0,2.6933333333333334,0.0027,9.5937246231427,100.0,0.254,0.394464763781803,0.6731567037107284,0.8606655455424008,0.8606655455424008
4350B,5,5.0,2.6933333333333334,0.0033666666666666667,9.54313755722022,100.0,0.254,0.393524910157851,0.6731567037107284,0.8606655455424008,0.8606655455424008
4350B,5,5.0,2.6933333333333334,0.004033333333333333,9.49257537172563,100.0,0.254,0.397522648272526,0.6731567037107284,0.8606655455424008,0.8606655455424008
4350B,5,5.0,2.6933333333333334,0.0047,9.44204059298156,100.0,0.254,0.396361188697742,0.6731567037107284,0.8606655455424008,0.8606655455424008
4350B,5,5.0,3.2266666666666666,0.0027,8.83822817698755,100.0,0.254,0.345489959718473,0.5948348217777082,0.7778573670374725,0.7778573670374725
4350B,5,5.0,3.2266666666666666,0.0033666666666666667,8.94497665431195,100.0,0.254,0.344295853394589,0.5948348217777082,0.7778573670374725,0.7778573670374725
4350B,5,5.0,3.2266666666666666,0.004033333333333333,8.86482051334189,100.0,0.254,0.343227972976748,0.5948348217777082,0.7778573670374725,0.7778573670374725
4350B,5,5.0,3.2266666666666666,0.0047,8.92958702284765,100.0,0.254,0.345115398800994,0.5948348217777082,0.7778573670374725,0.7778573670374725
4350B,5,5.0,3.7600000000000002,0.0027,8.34972563955649,100.0,0.254,0.304165385172608,0.5332781194404852,0.7133346825953917,0.7133346825953917
4350B,5,5.0,3.7600000000000002,0.0033666666666666667,8.23300997399621,100.0,0.254,0.307425594225208,0.5332781194404852,0.7133346825953917,0.7133346825953917
4350B,5,5.0,3.7600000000000002,0.004033333333333333,8.12799400401865,100.0,0.254,0.30554097611696,0.5332781194404852,0.7133346825953917,0.7133346825953917
4350B,5,5.0,3.7600000000000002,0.0047,8.18844472000093,100.0,0.254,0.305863880346523,0.5332781194404852,0.7133346825953917,0.7133346825953917
4350B,5,5.75,2.16,0.0027,9.10988928318565,100.0,0.254,0.463886879306612,0.7778163870605752,0.839413127124474,0.839413127124474
4350B,5,5.75,2.16,0.0033666666666666667,8.98970841765309,100.0,0.254,0.463794701004649,0.7778163870605752,0.839413127124474,0.839413127124474
4350B,5,5.75,2.16,0.004033333333333333,9.09297314612372,100.0,0.254,0.463020497525474,0.7778163870605752,0.839413127124474,0.839413127124474
4350B,5,5.75,2.16,0.0047,8.99985314851202,100.0,0.254,0.463518029125604,0.7778163870605752,0.839413127124474,0.839413127124474
4350B,5,5.75,2.6933333333333334,0.0027,8.11781485800626,100.0,0.254,0.391747580534044,0.6731567037107284,0.7415306268002013,0.7415306268002013
4350B,5,5.75,2.6933333333333334,0.0033666666666666667,8.14847880316505,100.0,0.254,0.392012837644506,0.6731567037107284,0.7415306268002013,0.7415306268002013
4350B,5,5.75,2.6933333333333334,0.004033333333333333,7.53324260609821,100.0,0.254,0.3905406216787,0.6731567037107284,0.7415306268002013,0.7415306268002013
4350B,5,5.75,2.6933333333333334,0.0047,8.1911862873101,100.0,0.254,0.390282668969145,0.6731567037107284,0.7415306268002013,0.7415306268002013
4350B,5,5.75,3.2266666666666666,0.0027,7.56249438353138,100.0,0.254,0.346063011191625,0.5948348217777082,0.6690127201746134,0.6690127201746134
4350B,5,5.75,3.2266666666666666,0.0033666666666666667,7.60500986082028,100.0,0.254,0.348370398157062,0.5948348217777082,0.6690127201746134,0.6690127201746134
4350B,5,5.75,3.2266666666666666,0.004033333333333333,7.58131701099559,100.0,0.254,0.343832403343948,0.5948348217777082,0.6690127201746134,0.6690127201746134
4350B,5,5.75,3.2266666666666666,0.0047,7.59382468855594,100.0,0.254,0.344929071621015,0.5948348217777082,0.6690127201746134,0.6690127201746134
4350B,5,5.75,3.7600000000000002,0.0027,7.10269791632758,100.0,0.254,0.300417841960637,0.5332781194404852,0.6125045812966915,0.6125045812966915
4350B,5,5.75,3.7600000000000002,0.0033666666666666667,7.08757112062817,100.0,0.254,0.302218601033025,0.5332781194404852,0.6125045812966915,0.6125045812966915
4350B,5,5.75,3.7600000000000002,0.004033333333333333,7.14861013178038,100.0,0.254,0.303536802650373,0.5332781194404852,0.6125045812966915,0.6125045812966915
4350B,5,5.75,3.7600000000000002,0.0047,7.10031589021489,100.0,0.254,0.302183691961952,0.5332781194404852,0.6125045812966915,0.6125045812966915
4350B,5,6.5,2.16,0.0027,7.84244140459688,100.0,0.254,0.461140406704218,0.7778163870605752,0.7370805531508458,0.7370805531508458
4350B,5,6.5,2.16,0.0033666666666666667,7.89513061752601,100.0,0.254,0.46163951904761,0.7778163870605752,0.7370805531508458,0.7370805531508458
4350B,5,6.5,2.16,0.004033333333333333,7.95266956287882,100.0,0.254,0.461453746032033,0.7778163870605752,0.7370805531508458,0.7370805531508458
4350B,5,6.5,2.16,0.0047,7.84591932892787,100.0,0.254,0.461018198000972,0.7778163870605752,0.7370805531508458,0.7370805531508458
4350B,5,6.5,2.6933333333333334,0.0027,7.10929171665582,100.0,0.254,0.389070134233816,0.6731567037107284,0.6498883816138937,0.6498883816138937
4350B,5,6.5,2.6933333333333334,0.0033666666666666667,7.14743867196979,100.0,0.254,0.39037896920234,0.6731567037107284,0.6498883816138937,0.6498883816138937
4350B,5,6.5,2.6933333333333334,0.004033333333333333,7.18560734154945,100.0,0.254,0.391683324453414,0.6731567037107284,0.6498883816138937,0.6498883816138937
4350B,5,6.5,2.6933333333333334,0.0047,7.22379581831004,100.0,0.254,0.392982707139731,0.6731567037107284,0.6498883816138937,0.6498883816138937
4350B,5,6.5,3.2266666666666666,0.0027,6.71339261527119,100.0,0.254,0.342193139910946,0.5948348217777082,0.5852860687416448,0.5852860687416448
4350B,5,6.5,3.2266666666666666,0.0033666666666666667,6.57071853944972,100.0,0.254,0.343623041322158,0.5948348217777082,0.5852860687416448,0.5852860687416448
4350B,5,6.5,3.2266666666666666,0.004033333333333333,6.60515275854684,100.0,0.254,0.344688728759162,0.5948348217777082,0.5852860687416448,0.5852860687416448
4350B,5,6.5,3.2266666666666666,0.0047,6.63577036843421,100.0,0.254,0.343823565116306,0.5948348217777082,0.5852860687416448,0.5852860687416448
4350B,5,6.5,3.7600000000000002,0.0027,6.09298872396734,100.0,0.254,0.302586899271523,0.5332781194404852,0.5349429649130761,0.5349429649130761
4350B,5,6.5,3.7600000000000002,0.0033666666666666667,6.12798556031403,100.0,0.254,0.305496073865086,0.5332781194404852,0.5349429649130761,0.5349429649130761
4350B,5,6.5,3.7600000000000002,0.004033333333333333,6.16298936800126,100.0,0.254,0.302751902242419,0.5332781194404852,0.5349429649130761,0.5349429649130761
4350B,5,6.5,3.7600000000000002,0.0047,6.19449697084408,100.0,0.254,0.301565808764678,0.5332781194404852,0.5349429649130761,0.5349429649130761
4350B,5,7.25,2.16,0.0027,7.09601051753644,100.0,0.254,0.460708808957362,0.7778163870605752,0.6559202358614165,0.6559202358614165
4350B,5,7.25,2.16,0.0033666666666666667,7.11523205347772,100.0,0.254,0.461550358418279,0.7778163870605752,0.6559202358614165,0.6559202358614165
4350B,5,7.25,2.16,0.004033333333333333,7.13659717484902,100.0,0.254,0.462483495121627,0.7778163870605752,0.6559202358614165,0.6559202358614165
4350B,5,7.25,2.16,0.0047,6.85630523369897,100.0,0.254,0.459428347395147,0.7778163870605752,0.6559202358614165,0.6559202358614165
4350B,5,7.25,2.6933333333333334,0.0027,6.31591195425937,100.0,0.254,0.389680608760523,0.6731567037107284,0.5772066009488912,0.5772066009488912
4350B,5,7.25,2.6933333333333334,0.0033666666666666667,6.33285030469248,100.0,0.254,0.386709300201295,0.6731567037107284,0.5772066009488912,0.5772066009488912
4350B,5,7.25,2.6933333333333334,0.004033333333333333,6.34979366693065,100.0,0.254,0.387188098468288,0.6731567037107284,0.5772066009488912,0.5772066009488912
4350B,5,7.25,2.6933333333333334,0.0047,6.36674182933088,100.0,0.254,0.391461478928089,0.6731567037107284,0.5772066009488912,0.5772066009488912
4350B,5,7.25,3.2266666666666666,0.0027,5.73864766735534,100.0,0.254,0.3422170856321,0.5948348217777082,0.5188821727775663,0.5188821727775663
4350B,5,7.25,3.2266666666666666,0.0033666666666666667,5.75219741440721,100.0,0.254,0.342754393372224,0.5948348217777082,0.5188821727775663,0.5188821727775663
4350B,5,7.25,3.2266666666666666,0.004033333333333333,5.7657501364311,100.0,0.254,0.343357215748114,0.5948348217777082,0.5188821727775663,0.5188821727775663
4350B,5,7.25,3.2266666666666666,0.0047,5.78100033818138,100.0,0.254,0.343891539553282,0.5948348217777082,0.5188821727775663,0.5188821727775663
4350B,5,7.25,3.7600000000000002,0.0027,5.56576396804525,100.0,0.254,0.305373594132604,0.5332781194404852,0.4734285795053811,0.4734285795053811
4350B,5,7.25,3.7600000000000002,0.0033666666666666667,5.58900112453492,100.0,0.254,0.306037486997871,0.5332781194404852,0.4734285795053811,0.4734285795053811
4350B,5,7.25,3.7600000000000002,0.004033333333333333,5.60991264021851,100.0,0.254,0.306631932549683,0.5332781194404852,0.4734285795053811,0.4734285795053811
4350B,5,7.25,3.7600000000000002,0.0047,5.33182408871888,100.0,0.254,0.300411370094672,0.5332781194404852,0.4734285795053811,0.4734285795053811
4350B,5,8.0,2.16,0.0027,6.27892902329687,100.0,0.254,0.45714084431149,0.7778163870605752,0.5899774780637551,0.5899774780637551
4350B,5,8.0,2.16,0.0033666666666666667,6.28946878087348,100.0,0.254,0.457658837260459,0.7778163870605752,0.5899774780637551,0.5899774780637551
4350B,5,8.0,2.16,0.004033333333333333,6.30001130755995,100.0,0.254,0.458129353378148,0.7778163870605752,0.5899774780637551,0.5899774780637551
4350B,5,8.0,2.16,0.0047,6.30959778429258,100.0,0.254,0.458646475774673,0.7778163870605752,0.5899774780637551,0.5899774780637551
4350B,5,8.0,2.6933333333333334,0.0027,5.55072060712073,100.0,0.254,0.388754631508228,0.6731567037107284,0.5181526541585767,0.5181526541585767
4350B,5,8.0,2.6933333333333334,0.0033666666666666667,5.55914405067289,100.0,0.254,0.389191698528859,0.6731567037107284,0.5181526541585767,0.5181526541585767
4350B,5,8.0,2.6933333333333334,0.004033333333333333,5.56756936779246,100.0,0.254,0.389588643980731,0.6731567037107284,0.5181526541585767,0.5181526541585767
4350B,5,8.0,2.6933333333333334,0.0047,5.57683934182658,100.0,0.254,0.38998520548268,0.6731567037107284,0.5181526541585767,0.5181526541585767
4350B,5,8.0,3.2266666666666666,0.0027,5.37752513923351,100.0,0.254,0.337499227500152,0.5948348217777082,0.4649290073067524,0.4649290073067524
4350B,5,8.0,3.2266666666666666,0.0033666666666666667,5.39121769914824,100.0,0.254,0.337807172211741,0.5948348217777082,0.4649290073067524,0.4649290073067524
4350B,5,8.0,3.2266666666666666,0.004033333333333333,5.40643212996205,100.0,0.254,0.338148984542975,0.5948348217777082,0.4649290073067524,0.4649290073067524
4350B,5,8.0,3.2266666666666666,0.0047,5.42012535828113,100.0,0.254,0.338456292563235,0.5948348217777082,0.4649290073067524,0.4649290073067524
4350B,5,8.0,3.7600000000000002,0.0027,4.95040023388795,100.0,0.254,0.302034690629755,0.5332781194404852,0.42344814136162884,0.42344814136162884
4350B,5,8.0,3.7600000000000002,0.0033666666666666667,4.96287166979806,100.0,0.254,0.302384650858616,0.5332781194404852,0.42344814136162884,0.42344814136162884
4350B,5,8.0,3.7600000000000002,0.004033333333333333,4.97672848231323,100.0,0.254,0.30277259806437,0.5332781194404852,0.42344814136162884,0.42344814136162884
4350B,5,8.0,3.7600000000000002,0.0047,4.98919913840641,100.0,0.254,0.30312092370938,0.5332781194404852,0.42344814136162884,0.42344814136162884
